RecordID,Acerage,List_Price,Address,Cities_Towns,County,Style,Full_Baths,Half_Baths,Bedrooms,Rooms,Basmnt_Desc,Exterior,Cool_System,Heat_System,Water,Sewer,FHA_55_,Land_Assessment,Building_Assessment,Tax_Amount
1886,0.11,279900,412 FILBERT ST,Roselle Boro,Union,Colonial,2,0,3,5,1,0,1,1,1,1,0,41700,62000,8488
1887,0.11,280000,320 SPRUCE ST,Roselle Boro,Union,Cape Cod,2,0,3,5,1,0,1,0,1,1,0,46000,48100,7703
1888,0.11,280000,307 Sheridan Ave.,Roselle Boro,Union,Cape Cod,2,0,4,7,1,0,1,1,1,1,0,51800,107600,9413
1889,0.23,284900,162 DALTON ST,Roselle Boro,Union,Ranch,2,0,3,8,1,0,1,0,1,1,0,44800,62800,8808
1890,0.09,285000,126 BENDER AVE,Roselle Boro,Union,Ranch,2,0,3,6,1,0,1,1,1,1,0,47000,66000,9250
1891,0.14,285000,724 CHESTNUT ST,Roselle Boro,Union,Colonial,2,0,3,6,1,0,1,0,1,1,0,35200,55400,7416
1892,0.09,285000,449 MADISON AVE,Roselle Boro,Union,Custom Home,1,1,4,7,1,0,1,1,1,1,0,44000,71100,9422
1893,0.11,288000,126 E COLFAX AVE,Roselle Boro,Union,Colonial,2,0,3,8,1,0,0,1,1,1,0,26600,50000,6270
1894,0.20,289000,510 ROOSEVELT ST,Roselle Boro,Union,Colonial,2,0,3,7,1,0,1,1,1,1,0,32600,48300,6622
1895,0.22,292000,1713 FRONT ST,Roselle Boro,Union,Cape Cod,3,0,4,9,1,0,1,0,1,1,0,45000,47100,7539
1896,0.21,294500,518 FOREPAUGH AVE,Roselle Boro,Union,Colonial,1,0,3,6,1,0,1,1,1,1,0,29400,62600,7531
1897,0.09,294900,1540 FRONT ST,Roselle Boro,Union,Cape Cod,2,0,3,7,1,0,1,0,1,1,0,33600,76200,8988
1898,0.18,299000,171 VICTOR ST,Roselle Boro,Union,Cape Cod,2,0,4,6,1,0,0,0,1,1,0,33600,84800,9692
1899,0.13,299900,224 WILLOW AVE,Roselle Boro,Union,Cape Cod,2,0,3,6,1,0,1,0,1,1,0,28100,45200,6000
1900,0.11,299900,4 TISBURY VLG,Roselle Boro,Union,Bi-Level,2,0,4,8,1,0,1,1,1,1,0,65500,134500,16372
1901,0.09,299900,177 WATCHUNG TERRACE,Roselle Boro,Union,Colonial,1,1,3,6,1,0,1,1,1,1,0,32400,63600,7858
1902,0.15,299900,2527 JOHN ST,Roselle Boro,Union,Colonial,2,1,4,7,1,0,1,0,1,1,0,28600,50600,6483
1903,0.11,299900,2020 LAMBERTS MILL RD,Roselle Boro,Union,Split Level,2,1,4,8,1,0,1,1,1,1,0,40000,68200,8857
1904,0.29,299900,2104 MOUNTAIN AVE,Roselle Boro,Union,Cape Cod,1,0,3,6,0,0,1,1,1,1,0,42000,74400,9528
1905,0.14,309000,2335 LONGFELLOW AVE,Roselle Boro,Union,Colonial,2,1,3,7,1,0,1,1,1,1,0,33600,57900,7490
1906,0.12,310000,2281 ELIZABETH AVE,Roselle Boro,Union,Cape Cod,2,0,4,7,1,0,1,1,1,1,0,27300,50700,6385
1907,0.09,310000,109 DONATO CIR,Roselle Boro,Union,Cape Cod,2,0,4,6,1,0,1,0,1,1,0,49500,78800,10502
1908,0.11,314900,2216 LYDE PL,Roselle Boro,Union,Colonial,1,1,3,6,1,0,0,1,1,1,0,39200,79000,9246
1909,0.06,320000,210 MOUNTAINVIEW AVE,Roselle Boro,Union,Raised Ranch,2,0,3,7,1,0,1,1,1,1,0,43700,70800,9372
1910,0.25,325000,803 DONATO CIR,Roselle Boro,Union,Colonial,2,1,3,10,1,0,0,1,1,1,0,29800,61100,7441
1911,0.21,329000,1215 SUNNYFIELD LN,Roselle Boro,Union,Colonial,2,0,4,13,1,0,0,1,1,1,0,22600,40600,4229
1912,0.25,329000,335 WESTFIELD RD,Roselle Boro,Union,Cape Cod,2,1,4,8,1,0,1,1,1,1,0,34900,41300,5100
1913,0.34,340000,413 HENRY ST,Roselle Boro,Union,Colonial,1,1,3,8,0,0,1,1,1,1,0,36100,46300,5515
1914,0.14,348550,27 CANTERBURY DR,Roselle Boro,Union,Ranch,2,0,3,8,1,0,1,1,1,1,0,31700,52900,5662
1915,0.23,349900,2093 MAPLEVIEW CT,Roselle Boro,Union,Cape Cod,3,0,3,12,0,0,1,0,1,1,0,30000,29500,3982
1916,0.13,349900,204 BYRD AVE,Roselle Boro,Union,Colonial,4,1,5,12,1,0,1,1,1,1,0,46800,50500,6512
1917,0.09,350000,515 CICILIA PL,Roselle Boro,Union,Cape Cod,3,0,4,9,1,0,1,1,1,1,0,48300,52800,6766
1918,0.11,350000,1734 MARTINE AVE,Roselle Boro,Union,Colonial,2,0,3,7,1,0,0,0,1,1,0,48200,82500,8532
1919,0.09,119000,2063 W BROAD ST,Roselle Boro,Union,Cape Cod,3,0,4,6,1,0,1,1,1,1,0,40300,51100,6117
1920,0.00,195000,384 WESTFIELD RD,Roselle Park Boro,Union,Colonial,1,1,3,5,1,0,1,1,1,1,0,65200,79800,9465
1921,0.11,199000,2529 SMITH ST,Roselle Park Boro,Union,One Floor Unit,1,0,2,5,1,0,0,0,1,1,0,50800,68500,7484
1922,0.56,200000,2348 BELVEDERE DR,Roselle Park Boro,Union,Colonial,1,0,2,4,1,0,1,0,1,1,0,35400,59800,6371
1923,0.10,245000,2306 NORTH AVE,Roselle Park Boro,Union,One Floor Unit,1,0,2,5,1,0,0,0,1,1,0,56900,78500,9062
1924,0.08,249000,424 JERUSALEM RD,Roselle Park Boro,Union,Colonial,2,0,4,8,0,0,1,1,1,1,0,62300,60900,8245
1925,0.00,259000,1852 LAKE AVE,Roselle Park Boro,Union,Detached,1,1,2,10,0,0,1,1,1,1,0,69200,78300,9872
1926,0.09,259900,314 HAVEN AVE,Roselle Park Boro,Union,1/2 Duplex,1,1,3,7,1,0,1,0,1,1,0,62400,56200,7937
1927,0.13,269900,1900 MARY ELLEN LN,Roselle Park Boro,Union,Colonial,1,0,4,8,1,0,1,1,1,1,0,60600,54200,7683
1928,0.56,269900,1628 FRONT ST,Roselle Park Boro,Union,Colonial,2,0,4,7,1,0,1,1,1,1,0,67300,71700,9303
1929,0.08,309000,2343 BELVEDERE DR,Roselle Park Boro,Union,First Floor Unit,1,0,2,5,1,0,1,1,1,1,0,69600,72300,9497
1930,0.11,309900,1276 WHITE OAK ROAD,Roselle Park Boro,Union,Colonial,1,0,3,6,1,0,1,1,1,1,0,37200,32000,4631
1931,0.08,310000,3 HERBERT RD,Roselle Park Boro,Union,Bungalow,1,0,3,6,1,0,1,1,1,1,0,62900,71700,9008
1932,0.14,315000,855 TERNAY AVE,Roselle Park Boro,Union,Colonial,1,1,3,8,1,0,1,0,1,1,0,38000,65700,6940
1933,0.21,315000,2281 MOUNTAIN AVE,Roselle Park Boro,Union,Colonial,1,1,4,8,1,0,1,1,1,1,0,44200,65600,7348
1934,0.16,318000,36 CANTERBURY DR,Roselle Park Boro,Union,Colonial,3,0,3,11,1,0,1,1,1,1,0,62900,46900,7348
1935,0.11,319000,2020 WINDING BROOK WAY,Roselle Park Boro,Union,Cape Cod,2,0,3,7,1,0,1,1,1,1,0,62900,66300,8647
1936,0.11,319900,9 COPPERFIELD RD,Roselle Park Boro,Union,Colonial,1,0,3,9,1,0,0,0,1,1,0,60500,79500,9370
1937,0.14,324000,344 ROBERTS LN,Roselle Park Boro,Union,Colonial,2,0,4,8,1,0,1,1,1,1,0,69200,98700,11237
1938,0.06,329000,881 RARITAN RD,Roselle Park Boro,Union,Colonial,3,0,4,12,1,0,1,1,1,1,0,42700,52900,6398
1939,0,336000,1961 GRENVILLE RD,Roselle Park Boro,Union,Colonial,2,1,4,7,1,0,0,1,1,1,0,43700,70500,7643
1940,0.09,344000,809 ODONNELL AVE,Roselle Park Boro,Union,Cape Cod,2,0,3,6,1,0,0,1,1,1,0,40900,79900,8085
1941,0,358000,329 FAWN RIDGE DR,Roselle Park Boro,Union,Colonial,1,1,4,9,1,0,1,1,1,1,0,29500,49800,5307
1942,0.10,359000,2077 ELIZABETH AVE,Roselle Park Boro,Union,Colonial,2,1,3,6,1,0,0,1,1,1,0,64000,34800,6612
1943,0.17,359500,2358 LONGFELLOW AVE,Roselle Park Boro,Union,Colonial,1,1,3,8,1,0,1,1,1,1,0,40600,66900,7194
1944,0.11,369000,1954 MOUNTAIN AVE,Roselle Park Boro,Union,Colonial,2,1,3,9,1,0,1,1,1,1,0,47200,75900,8239
1945,0.14,414900,1993 PROSPECT AVE,Roselle Park Boro,Union,Colonial,3,1,5,12,1,0,1,1,1,1,0,64200,74500,9283
1946,0.15,420000,1733 RAMAPO WAY,Roselle Park Boro,Union,A-Frame,3,0,5,13,1,0,1,0,1,1,0,43900,84200,8573
1947,0.23,449000,2000 WESTFIELD AVE,Roselle Park Boro,Union,Colonial,2,0,5,9,1,0,1,0,1,1,0,70000,91300,10795
1948,0.13,460000,1287 WHITE OAK RD,Roselle Park Boro,Union,Colonial,2,0,5,9,1,0,1,0,1,1,0,62800,66900,8680
1949,0.23,525000,1201 SUNNYFIELD LN,Roselle Park Boro,Union,Split Level,3,1,4,10,1,0,0,1,1,1,0,77100,50700,8553
1950,0.11,535000,1470 CUSHING RD,Roselle Park Boro,Union,Colonial,3,0,5,11,1,0,0,1,1,1,0,61200,65300,8466
1951,0.02,180000,1913 STONY BROOK CIR,Roselle Park Boro,Union,Bi-Level,3,0,4,8,1,0,1,0,1,1,0,67500,58900,8459
1952,0.17,215000,1949 WOOD RD,Scotch Plains Twp.,Union,First Floor Unit,1,0,1,3,1,0,0,1,1,1,0,53800,58100,7489
1953,0.11,299000,8 WEDGEWOOD WAY,Scotch Plains Twp.,Union,Ranch,1,0,2,5,1,0,1,0,1,1,0,62600,107100,11358
1954,0.00,299900,2691 DEER PATH,Scotch Plains Twp.,Union,Bi-Level,2,0,3,10,1,0,1,1,1,1,0,82400,82000,11003
1955,0.25,325000,351 ROLLING KNOLLS RD,Scotch Plains Twp.,Union,Multi Floor Unit,1,1,2,5,1,0,1,1,1,1,0,62900,108100,11445
1956,0.11,326000,1 RAVINE CT,Scotch Plains Twp.,Union,Colonial,2,0,3,7,1,0,0,0,1,1,0,53400,92700,9778
1957,0.16,345000,583 West Ct,Scotch Plains Twp.,Union,Bi-Level,2,1,3,7,1,0,1,1,1,1,0,51400,77600,8633
1958,0.12,350000,4 FIELDCREST DR,Scotch Plains Twp.,Union,Multi Floor Unit,2,1,2,9,1,0,1,1,1,1,0,66200,81400,9878
1959,0.16,359900,"133 Summit Ave., Unit 25",Scotch Plains Twp.,Union,Split Level,1,1,3,6,1,0,1,0,1,1,0,50000,122200,11525
1960,0.48,360000,412 MORRIS AVE UNIT 18,Scotch Plains Twp.,Union,Colonial,2,0,3,9,1,0,0,1,1,1,0,58100,108700,11163
1961,0.23,375000,"133 Summit Ave., Unit 7",Scotch Plains Twp.,Union,Cape Cod,1,0,3,8,1,0,1,1,1,1,0,46000,73600,8004
1962,0.20,375000,10 Beauvoir Avenue,Scotch Plains Twp.,Union,Colonial,2,0,5,11,1,0,1,1,1,1,0,50900,69400,8051
1963,0.14,375000,45 BALTUSROL RD,Scotch Plains Twp.,Union,Cape Cod,1,1,4,10,0,0,1,1,1,1,0,70200,103400,11619
1964,0,385000,412 MORRIS AVE UNIT 53,Scotch Plains Twp.,Union,Split Level,1,1,3,7,1,0,1,1,1,1,0,55000,90700,9751
1965,0.11,389000,133 SUMMIT AVE,Scotch Plains Twp.,Union,Multi Floor Unit,2,1,2,6,1,0,1,1,1,1,0,66100,92900,10641
1966,0.11,389900,103 PARK AVE E203,Scotch Plains Twp.,Union,Split Level,1,1,3,7,1,0,1,1,1,1,0,50700,92600,9591
1967,0,395000,28 BROAD ST,Scotch Plains Twp.,Union,Colonial,1,0,3,7,1,0,1,1,1,1,0,72800,88000,10762
1968,0.34,395000,16 EDISON DR,Scotch Plains Twp.,Union,Multi Floor Unit,2,1,2,6,1,0,1,1,1,1,0,70200,96300,11143
1969,0.11,399000,768 SPRINGFIELD AVE D1,Scotch Plains Twp.,Union,Cape Cod,2,0,3,8,1,0,1,1,1,1,0,69100,152400,14824
1970,0.11,400000,10 EUCLID AVE,Scotch Plains Twp.,Union,Cape Cod,2,0,4,8,0,0,1,1,1,1,0,38300,0,0
1971,0.16,405000,57 SPRINGFIELD AVE,Scotch Plains Twp.,Union,Cape Cod,1,1,4,7,1,0,1,1,1,1,0,53400,80000,8928
1972,0.14,410000,8 MORRIS AVE,Scotch Plains Twp.,Union,Colonial,3,0,4,7,1,0,1,1,1,1,0,62900,88500,10133
1973,0.22,415000,3 BALTUSROL PL,Scotch Plains Twp.,Union,Split Level,1,1,3,7,1,0,1,1,1,1,0,73600,116800,12743
1974,0.14,419000,10 Euclid,Scotch Plains Twp.,Union,Split Level,2,0,3,8,0,0,1,1,1,1,0,43000,0,0
1975,0.46,429000,69 BALTUSROL RD,Scotch Plains Twp.,Union,Colonial,2,0,4,9,1,0,1,0,1,1,0,75700,75900,10146
1976,0.22,435000,19 VAN DYKE PL,Scotch Plains Twp.,Union,Raised Ranch,3,0,3,9,0,0,1,1,1,1,0,68700,125600,13004
1977,0.13,435000,70 Templar Way,Scotch Plains Twp.,Union,Colonial,2,0,5,8,0,0,1,0,1,1,0,0,0,0
1978,0.17,439900,126 FERNWOOD RD,Scotch Plains Twp.,Union,Cape Cod,2,0,3,9,1,0,0,0,1,1,0,22600,26400,4068
1979,0.20,439900,14 LAFAYETTE AVE,Scotch Plains Twp.,Union,Bi-Level,2,0,4,8,0,0,0,1,1,1,0,23900,16400,3346
1980,0.30,449000,22 PLAIN ST,Scotch Plains Twp.,Union,Cape Cod,2,0,4,8,1,0,1,0,1,1,0,41600,56300,8129
1981,0.12,449000,9 W END AVE,Scotch Plains Twp.,Union,Colonial,2,1,4,8,0,0,0,0,1,1,0,22600,26400,4068
1982,0.27,449000,73 PASSAIC AVE,Scotch Plains Twp.,Union,Cape Cod,2,0,4,8,1,0,1,0,1,1,0,68100,49400,9507
1983,0.14,450000,7 CLARK ST,Scotch Plains Twp.,Union,Cape Cod,2,1,3,6,1,0,0,0,1,1,0,58800,62400,10064
1984,0.32,459900,55 KAREN WAY,Scotch Plains Twp.,Union,Cape Cod,3,0,4,9,1,0,1,1,1,1,0,52800,73800,10512
1985,0.27,469000,8 GLEN AVE,Scotch Plains Twp.,Union,Split Level,1,1,3,9,1,0,1,1,1,1,0,69000,85800,12854
1986,0.21,469900,22 MT VERNON AVE,Scotch Plains Twp.,Union,Bi-Level,2,1,4,10,1,0,1,1,1,1,0,61000,56700,9773
1987,0.37,479000,259 ASHLAND RD,Scotch Plains Twp.,Union,Cape Cod,3,0,4,9,1,0,1,0,1,1,0,60000,56600,9682
1988,0.95,499000,135 CANOE BROOK PKY,Scotch Plains Twp.,Union,Split Level,1,1,3,7,1,0,1,1,1,1,0,64600,51800,9665
1989,0.17,499900,90 NEW ENGLAND AVE UNIT,Scotch Plains Twp.,Union,Colonial,2,1,4,8,1,0,0,1,1,1,0,47000,56800,8619
1990,0.11,499999,33 AUBREY ST,Scotch Plains Twp.,Union,Colonial,2,1,4,9,1,0,1,1,1,1,0,63500,31900,7880
1991,0.16,529000,13 HARVEY DR,Scotch Plains Twp.,Union,Colonial,2,0,4,8,1,0,1,1,1,1,0,47000,64300,9242
1992,1.22,529900,184 COLONIAL RD,Scotch Plains Twp.,Union,Split Level,2,1,3,9,0,0,1,1,1,1,0,56800,75400,10977
1993,0.32,535000,59 MADISON AVE,Scotch Plains Twp.,Union,Split Level,3,2,5,10,1,0,1,1,1,1,0,62100,43300,8752
1994,0.31,549000,35 SHEFFIELD RD,Scotch Plains Twp.,Union,Split Level,2,1,4,8,1,0,1,1,1,1,0,60100,37900,8137
1995,0.39,549000,243 ASHLAND RD,Scotch Plains Twp.,Union,Ranch,2,0,3,6,1,0,1,1,1,1,0,69000,43800,9366
1996,0.11,549000,73 CANOE BROOK PKY,Scotch Plains Twp.,Union,Bi-Level,2,0,4,8,1,0,1,1,1,1,0,61000,41000,9275
1997,0.23,550000,20 MIDLAND TER,Scotch Plains Twp.,Union,Split Level,2,1,4,8,1,0,0,0,1,1,0,64000,66000,10795
1998,0.17,554900,59 EGGERS CT,Scotch Plains Twp.,Union,Cape Cod,2,0,4,9,1,0,1,0,1,1,0,59900,54000,9408
1999,0.31,569000,62 MOUNTAIN AVE,Scotch Plains Twp.,Union,Colonial,2,1,3,7,1,0,1,1,1,1,0,54400,50800,12140
2000,0.20,575000,70 PINE GROVE AVE,Scotch Plains Twp.,Union,Split Level,2,1,4,9,1,0,1,1,1,1,0,56000,59000,9549
2001,0.16,579000,20 BEEKMAN TER,Scotch Plains Twp.,Union,Custom Home,2,1,3,8,1,0,1,1,1,1,0,59200,38100,8079
2002,0.11,599000,54 PARKVIEW TER,Scotch Plains Twp.,Union,Colonial,2,1,3,11,1,0,1,1,1,1,0,47400,43900,7581
2003,0.30,599000,16 CEDRIC RD,Scotch Plains Twp.,Union,Colonial,2,1,4,9,1,0,1,1,1,1,0,53200,36200,7423
2004,0.11,599000,603 SPRINGFIELD AVE,Scotch Plains Twp.,Union,Converted Structure,4,0,5,13,1,0,1,0,1,1,0,71000,59000,10795
2005,0.42,599900,603 SPRINGFIELD AVE,Scotch Plains Twp.,Union,Colonial,4,0,5,9,1,0,1,1,1,1,0,53400,38100,7598
2006,0.40,599900,14 DALE DR,Scotch Plains Twp.,Union,Colonial,2,0,4,8,1,0,1,0,1,1,0,62000,48800,9200
2007,0.60,609900,3 SAYRE ST,Scotch Plains Twp.,Union,Multi Floor Unit,2,2,4,8,1,0,1,1,1,1,0,60100,84000,11966
2008,0.28,639900,8 CARLEEN CT,Scotch Plains Twp.,Union,Split Level,2,1,3,8,1,0,0,0,1,1,0,67000,69400,11326
2009,1.11,645000,24 Tanglewood Dr.,Scotch Plains Twp.,Union,Colonial,2,1,4,9,1,0,1,0,1,1,0,61000,49200,9151
2010,0.46,645000,128 ASHLAND RD,Scotch Plains Twp.,Union,Detached,2,0,4,9,1,0,0,0,1,1,0,56600,48000,8685
2011,0.60,650000,603 SPRINGFIELD AVE,Scotch Plains Twp.,Union,Cape Cod,2,1,4,11,1,0,1,1,1,1,0,59200,35800,7888
2012,1.15,659000,82 FRANKLIN PL UNIT B1,Scotch Plains Twp.,Union,Bi-Level,2,1,4,9,1,0,1,1,1,1,0,60000,63300,10238
2013,0.41,665000,82 FRANKLIN PL UNIT A1,Scotch Plains Twp.,Union,Colonial,3,1,5,10,1,0,0,1,1,1,0,60000,65500,10421
2014,0.40,674900,690 SPRINGFIELD AVE,Scotch Plains Twp.,Union,Custom Home,3,1,4,9,1,0,1,1,1,1,0,60000,60000,9964
2015,0.39,685000,82 FRANKLIN PL UNIT A2,Scotch Plains Twp.,Union,Colonial,2,1,3,7,1,0,1,1,1,1,0,70400,77900,12249
2016,0.21,695000,74 DRUID HILL RD,Scotch Plains Twp.,Union,Custom Home,3,0,5,11,1,0,1,0,1,1,0,54000,75200,10728
2017,0.31,699000,610 SPRINGFIELD AVE,Scotch Plains Twp.,Union,Split Level,2,2,5,9,1,0,1,1,1,1,0,64400,72000,11326
2018,5.25,308000,603 SPRINGFIELD AVE,Scotch Plains Twp.,Union,Colonial,3,0,5,11,1,0,1,0,1,1,0,54000,69800,10280
2019,1.04,315000,35 LEWIS AVE,Summit City,Union,One Floor Unit,1,0,2,4,1,0,0,0,1,1,0,56000,114700,10634
2020,3.74,325000,103 CANOE BROOK PKY,Summit City,Union,One Floor Unit,1,0,2,5,1,0,1,1,1,1,0,73400,39100,9342
2021,1.04,329000,40 KENT PLACE BLVD,Summit City,Union,One Floor Unit,1,0,2,5,1,0,1,1,1,1,0,73200,62700,11285
2022,0,330000,108 ESSEX RD,Summit City,Union,One Floor Unit,1,0,2,6,1,0,1,0,1,1,0,56300,39900,7988
2023,0.16,335000,42 MOUNTAIN AVE,Summit City,Union,Multi Floor Unit,1,0,3,6,1,0,0,1,1,1,0,54000,59300,9408
2024,3.74,355000,2898 VAUXHALL RD,Summit City,Union,Colonial,2,0,3,6,1,0,1,1,1,1,0,71000,49400,9748
2025,0,365000,221 KAWAMEEH DR,Summit City,Union,Multi Floor Unit,1,1,3,7,0,0,1,1,1,1,0,59400,94600,12788
2026,3.70,379000,5 MAPLE AVE-104,Summit City,Union,One Floor Unit,1,0,2,4,1,0,1,1,1,1,0,67000,51500,9840
2027,0.20,389000,703 PINEHURST-10,Summit City,Union,Converted Structure,2,0,2,5,1,0,1,1,1,1,0,47200,45800,7722
2028,0.13,399000,511 CLUBHOUSE-12,Summit City,Union,Ranch,1,1,2,6,1,0,1,1,1,1,0,71000,73500,11999
2029,3.06,410000,702 ORCHARD MEADOWS DR,Summit City,Union,Cape Cod,2,1,4,6,1,0,1,1,1,1,0,62000,44600,8852
2030,1.05,440000,713 PINEHURST-7,Summit City,Union,Multi Floor Unit,2,1,2,6,1,0,1,0,1,1,0,71000,64000,11210
2031,0.14,458000,511 CLUBHOUSE-5,Summit City,Union,Hi-Rise,2,0,2,5,1,0,1,1,1,1,0,70000,50700,10022
2032,0.17,475000,802 ORCHARD MEADOWS DR,Summit City,Union,Cape Cod,3,0,4,7,1,0,1,0,1,1,0,56200,49900,8810
2033,0.11,499000,912 W Chestnut St,Summit City,Union,Cape Cod,1,0,4,7,1,0,1,1,1,1,0,54000,62000,9632
2034,1.05,510000,211 BROADMOOR Ct,Summit City,Union,Colonial,1,1,3,8,1,0,1,1,1,1,0,56000,93000,12372
2035,0.30,549000,151 COUNTRY CLUB-7,Summit City,Union,Hi-Rise,2,0,2,5,1,0,1,1,1,1,0,45600,60400,8802
2036,0.10,564000,5 MAPLE AVE-203,Summit City,Union,Split Level,2,0,3,7,1,0,0,1,1,1,0,66000,96600,13502
2037,0.54,599000,152 LAUREL AVE,Summit City,Union,Colonial,2,1,3,8,1,0,1,1,1,1,0,72200,32800,8719
2039,0.20,624900,839 VALLEY STREET,Summit City,Union,Colonial,2,0,3,8,1,0,1,1,1,1,0,71800,81200,12637
2040,0.17,689000,951 Salem Rd,Summit City,Union,Colonial,1,2,3,7,1,0,1,1,1,1,0,61000,46500,8926
2041,0.24,699000,16 FRANKLIN ST,Summit City,Union,Custom Home,3,0,5,9,1,0,1,1,1,1,0,63500,63300,10529
2042,0.38,699000,2280 ALPINE AVE,Summit City,Union,Colonial,2,1,5,11,1,0,1,0,1,1,0,70200,76300,12165
2043,0.13,699000,1949 WILLIAM ST,Summit City,Union,Colonial,3,1,4,9,1,0,1,0,1,1,0,53400,52700,8810
2044,0.15,724999,1637 MAY ST,Summit City,Union,Colonial,3,1,3,9,1,0,1,0,1,1,0,56000,73500,10753
2045,0.20,734900,862 GARDEN ST,Summit City,Union,Split Level,2,0,3,8,1,0,0,1,1,1,0,114000,99700,8503
2046,0.66,745000,801 ORCHARD MEADOWS DR,Summit City,Union,Colonial,1,1,4,8,0,0,1,0,1,1,0,100000,54700,6155
2047,0.28,749000,586 JESSE PL,Summit City,Union,Custom Home,2,1,3,7,1,0,1,0,1,1,0,95900,56600,6067
2048,0.29,749000,970 BALSAM WAY,Summit City,Union,Colonial,2,1,3,9,0,0,1,0,1,1,0,100000,56600,6231
2049,0.83,769000,1716 KENNETH AVE,Summit City,Union,Colonial,2,1,3,7,1,0,0,1,1,1,0,102200,152000,10114
2050,0.17,775000,1225 WILSHIRE DR,Summit City,Union,Multi Floor Unit,2,1,2,7,1,0,1,1,1,1,0,82500,130700,8483
2051,0.26,775000,202 MILLTON AVE,Summit City,Union,Colonial,3,1,5,9,1,0,1,0,1,1,0,75000,127300,8049
2052,0.18,779000,2067 STECHER AVE,Summit City,Union,Ranch,2,0,4,9,1,0,1,0,1,1,0,62200,155400,8658
2053,0.23,799000,1628 PORTER RD,Summit City,Union,Colonial,1,1,3,9,1,0,1,0,1,1,0,94700,141600,9402
2054,0.33,809000,1224 BEVERLY RD,Summit City,Union,Colonial,1,1,3,7,1,0,1,1,1,1,0,100000,54700,6155
2055,0.25,820000,888 W CHESTNUT ST,Summit City,Union,Split Level,2,1,3,9,1,0,0,0,1,1,0,82500,141600,8916
2056,0.40,825000,2740 KILLIAN PL,Summit City,Union,Colonial,2,1,4,9,1,0,1,0,1,1,0,126000,95600,8817
2057,0.17,849000,256 MONTCLAIR AVE,Summit City,Union,Split Level,2,0,4,8,1,0,1,0,1,1,0,118500,133400,10023
2058,5.00,859000,2535 JACKSON AVE,Summit City,Union,Colonial,3,1,4,9,1,0,0,0,1,1,0,117200,136200,10082
2059,0.14,879000,305 KAWAMEEH DR,Summit City,Union,Multi Floor Unit,3,1,2,8,1,0,0,0,1,1,0,110800,154500,10556
2060,0.25,879000,277 INDIANA ST,Summit City,Union,Colonial,3,1,5,10,1,0,1,1,1,1,0,135000,114000,9907
2061,0.21,895000,217 E SWANSTROM PL,Summit City,Union,Colonial,2,1,4,10,1,0,0,0,1,1,0,111600,187100,11885
2062,0.16,899000,289 MONTCLAIR AVE,Summit City,Union,Tudor,2,2,4,9,1,0,1,1,1,1,0,112800,175200,11459
2063,0.15,899000,792 NIXON RD,Summit City,Union,Colonial,3,0,4,10,1,0,1,1,1,1,0,98400,170100,10683
2064,0.35,900000,970 INGERSOLL TER,Summit City,Union,Colonial,2,1,4,9,1,0,1,0,1,1,0,115500,120400,9386
2065,0.66,949000,853 COLONIAL AVE,Summit City,Union,Ranch,3,1,4,9,1,0,0,1,1,1,0,118500,125200,9696
2066,0.66,949000,1656 KENNETH AVE,Summit City,Union,Multi Floor Unit,2,2,3,6,1,0,1,0,1,1,0,118400,176600,11738
2067,0.41,950000,967 FLOYD TER,Summit City,Union,Multi Floor Unit,2,2,3,6,1,0,1,1,1,1,0,117800,142000,10337
2068,0.25,958888,451 CRAWFORD TER,Summit City,Union,Bi-Level,3,0,4,9,1,0,1,0,1,1,0,120800,175000,11769
2069,0.34,989000,2490 Vauxhall Rd,Summit City,Union,1/2 Duplex,4,1,4,8,1,0,1,0,1,1,0,119300,209400,13078
2070,0.41,995000,1171 FRANCYNE WAY,Summit City,Union,Expanded Ranch,2,1,5,11,1,0,1,1,1,1,0,125000,208700,13277
2071,0.16,999000,608 ROBINSON TER,Summit City,Union,Split Level,3,1,6,10,1,0,1,1,1,1,0,88400,131000,8729
2072,0.66,999000,2568 AUDREY TER,Summit City,Union,Tudor,2,1,5,10,1,0,1,0,1,1,0,128000,183500,12394
2073,0.00,999900,1207 FRANCYNE WAY,Summit City,Union,Multi Floor Unit,2,2,3,6,1,0,1,1,1,1,0,138200,217200,14141
2074,0.00,999900,1357 CENTER ST,Summit City,Union,Multi Floor Unit,2,1,2,6,1,0,1,1,1,1,0,130800,169000,11929
2075,0.56,1025000,1362 LIBERTY AVE,Summit City,Union,Multi Floor Unit,2,1,2,6,0,0,1,1,1,1,0,106800,353800,18327
2076,0.00,1049000,911 YVONNE PL,Summit City,Union,Colonial,3,1,5,10,0,0,1,1,1,1,0,125000,260200,15327
2077,0.36,1050000,2059 MORRISON AVE,Summit City,Union,Multi Floor Unit,2,1,3,6,0,0,1,1,1,1,0,20000,19700,4343
2078,0.31,1069000,733 COLONIAL AVE,Summit City,Union,Ranch,2,0,3,8,1,0,0,1,1,1,0,17100,52800,7148
2079,0.66,1079000,437 CONANT AVE,Summit City,Union,Colonial,3,1,6,10,0,0,0,1,1,1,0,16500,67200,8908
2080,0.15,1099000,315 CRAWFORD TER,Summit City,Union,Multi Floor Unit,2,1,3,6,1,0,1,1,1,1,0,25000,38000,6893
2081,0.27,1099000,761 COLONIAL AVE,Summit City,Union,Colonial,2,1,4,9,1,0,0,1,1,1,0,27000,62200,9760
